Date,Price,Open,High,Low,Volume,Change,coin_name_abbrv,coin_name,Volume_in_Million
2013-03-20,64.5,59.1,66.0,57.7,93.14K,9.05%,Bit,Bitcoin,0.09314
2013-03-19,59.1,51.6,62.0,50.0,111.70K,14.61%,Bit,Bitcoin,0.11170000000000001
2013-03-18,51.6,47.4,52.9,47.1,65.31K,8.86%,Bit,Bitcoin,0.06531
2013-03-17,47.4,47.0,47.7,46.8,13.94K,0.85%,Bit,Bitcoin,0.01394
2013-03-16,47.0,47.0,47.4,46.3,16.32K,0.00%,Bit,Bitcoin,0.01632
2013-03-15,47.0,47.2,47.5,46.4,20.29K,-0.47%,Bit,Bitcoin,0.02029
2013-03-14,47.2,46.9,48.0,46.0,37.04K,0.53%,Bit,Bitcoin,0.03704
2013-03-13,46.9,44.3,47.3,43.8,49.52K,5.94%,Bit,Bitcoin,0.04952
2013-03-12,44.3,48.4,48.4,36.7,183.41K,-8.49%,Bit,Bitcoin,0.18341
2013-03-11,48.4,46.0,48.5,45.5,41.39K,5.22%,Bit,Bitcoin,0.04139
2013-03-10,46.0,46.8,48.0,45.5,36.36K,-1.81%,Bit,Bitcoin,0.036359999999999996
2013-03-09,46.8,44.2,47.0,43.4,44.48K,6.04%,Bit,Bitcoin,0.04448
2013-03-08,44.2,42.0,44.5,41.0,47.10K,5.19%,Bit,Bitcoin,0.0471
2013-03-07,42.0,41.0,45.5,33.3,157.32K,2.39%,Bit,Bitcoin,0.15732
2013-03-06,41.0,40.3,49.1,40.1,126.45K,1.71%,Bit,Bitcoin,0.12645
2013-03-05,40.3,36.2,40.7,36.2,85.43K,11.56%,Bit,Bitcoin,0.08543
2013-03-04,36.2,34.5,36.7,34.2,46.77K,4.78%,Bit,Bitcoin,0.046770000000000006
2013-03-03,34.5,34.3,34.5,33.8,12.53K,0.73%,Bit,Bitcoin,0.01253
2013-03-02,34.3,34.5,34.8,33.2,36.66K,-0.72%,Bit,Bitcoin,0.03666
2013-03-01,34.5,33.4,34.9,32.9,39.79K,3.36%,Bit,Bitcoin,0.03979
2013-02-28,33.4,30.9,34.5,30.9,126.52K,8.03%,Bit,Bitcoin,0.12652
2013-02-27,30.9,31.1,31.6,30.8,30.47K,-0.64%,Bit,Bitcoin,0.03047
2013-02-26,31.1,30.4,31.7,30.1,42.86K,2.30%,Bit,Bitcoin,0.04286
2013-02-25,30.4,29.9,30.4,29.5,26.78K,1.71%,Bit,Bitcoin,0.02678
2013-02-24,29.9,29.8,30.4,29.2,24.28K,0.30%,Bit,Bitcoin,0.02428
2013-02-23,29.8,30.3,30.7,28.0,72.28K,-1.49%,Bit,Bitcoin,0.07228
2013-02-22,30.3,29.8,31.3,29.7,66.95K,1.68%,Bit,Bitcoin,0.06695000000000001
2013-02-21,29.8,29.6,30.0,29.3,34.73K,0.34%,Bit,Bitcoin,0.03473
2013-02-20,29.6,29.4,29.9,29.0,37.21K,0.78%,Bit,Bitcoin,0.03721
2013-02-19,29.4,27.0,29.6,26.8,99.70K,9.17%,Bit,Bitcoin,0.0997
2013-02-18,27.0,26.8,27.1,26.4,29.74K,0.52%,Bit,Bitcoin,0.02974
2013-02-17,26.8,27.2,27.4,25.0,77.04K,-1.51%,Bit,Bitcoin,0.07704000000000001
2013-02-16,27.2,27.1,27.5,26.8,18.83K,0.44%,Bit,Bitcoin,0.01883
2013-02-15,27.1,27.2,27.5,26.1,51.71K,-0.44%,Bit,Bitcoin,0.05171
2013-02-14,27.2,24.2,27.6,21.7,145.74K,12.48%,Bit,Bitcoin,0.14574
2013-02-13,24.2,25.2,26.3,24.2,90.15K,-3.85%,Bit,Bitcoin,0.09015000000000001
2013-02-12,25.2,24.6,25.8,24.3,74.24K,2.11%,Bit,Bitcoin,0.07424
2013-02-11,24.6,24.0,24.7,23.6,29.53K,2.84%,Bit,Bitcoin,0.02953
2013-02-10,24.0,23.6,24.1,22.7,56.43K,1.35%,Bit,Bitcoin,0.05643
2013-02-09,23.6,22.7,24.0,22.6,38.13K,4.37%,Bit,Bitcoin,0.038130000000000004
2013-02-08,22.7,22.1,22.8,22.0,48.65K,2.30%,Bit,Bitcoin,0.04865
2013-02-07,22.1,21.2,22.2,20.8,64.26K,4.58%,Bit,Bitcoin,0.06426000000000001
2013-02-06,21.2,20.6,21.3,20.6,51.99K,2.82%,Bit,Bitcoin,0.05199
2013-02-05,20.6,20.4,20.8,20.2,29.21K,0.83%,Bit,Bitcoin,0.02921
2013-02-04,20.4,20.6,21.0,19.9,52.22K,-0.78%,Bit,Bitcoin,0.052219999999999996
2013-02-03,20.6,19.6,20.9,19.4,34.24K,4.89%,Bit,Bitcoin,0.03424
2013-02-02,19.6,20.5,20.5,18.0,80.50K,-4.24%,Bit,Bitcoin,0.0805
2013-02-01,20.5,20.4,21.1,20.3,49.92K,0.44%,Bit,Bitcoin,0.04992
2013-01-31,20.4,19.7,21.4,19.5,99.23K,3.60%,Bit,Bitcoin,0.09923
2013-01-30,19.7,19.5,19.8,19.1,45.07K,0.87%,Bit,Bitcoin,0.04507
2013-01-29,19.5,18.7,19.8,18.7,86.08K,4.33%,Bit,Bitcoin,0.08608
2013-01-28,18.7,17.8,18.9,17.8,57.67K,5.05%,Bit,Bitcoin,0.05767
2013-01-27,17.8,17.9,18.0,17.2,23.77K,-0.34%,Bit,Bitcoin,0.02377
2013-01-26,17.9,17.4,17.9,16.5,34.81K,2.76%,Bit,Bitcoin,0.03481
2013-01-25,17.4,16.9,17.8,15.4,80.77K,2.96%,Bit,Bitcoin,0.08077
2013-01-24,16.9,17.5,19.2,15.6,172.01K,-3.43%,Bit,Bitcoin,0.17201
2013-01-23,17.5,17.3,17.6,16.8,49.44K,1.39%,Bit,Bitcoin,0.04944
2013-01-22,17.3,16.8,17.6,16.6,60.98K,2.74%,Bit,Bitcoin,0.06098
2013-01-21,16.8,15.7,17.0,15.6,61.50K,7.01%,Bit,Bitcoin,0.0615
2013-01-20,15.7,15.6,15.9,15.5,25.98K,0.51%,Bit,Bitcoin,0.02598
2013-01-19,15.6,15.7,15.8,15.3,34.59K,-0.51%,Bit,Bitcoin,0.03459
2013-01-18,15.7,15.5,16.0,15.4,56.10K,1.29%,Bit,Bitcoin,0.056100000000000004
2013-01-17,15.5,14.7,15.7,14.6,65.49K,5.23%,Bit,Bitcoin,0.06548999999999999
2013-01-16,14.7,14.3,14.7,14.2,45.53K,3.37%,Bit,Bitcoin,0.04553
2013-01-15,14.3,14.3,14.5,14.0,51.57K,-0.35%,Bit,Bitcoin,0.05157
2013-01-14,14.3,14.1,14.4,14.1,22.10K,1.27%,Bit,Bitcoin,0.0221
2013-01-13,14.1,14.2,14.3,13.9,38.33K,-0.84%,Bit,Bitcoin,0.038329999999999996
2013-01-12,14.2,14.1,14.3,14.0,26.93K,0.71%,Bit,Bitcoin,0.02693
2013-01-11,14.1,14.1,14.4,13.9,40.44K,0.00%,Bit,Bitcoin,0.04044
2013-01-10,14.1,13.8,14.3,13.8,51.81K,2.69%,Bit,Bitcoin,0.05181
2013-01-09,13.8,13.7,13.9,13.6,28.61K,0.00%,Bit,Bitcoin,0.02861
2013-01-08,13.7,13.6,13.9,13.5,42.80K,1.10%,Bit,Bitcoin,0.0428
2013-01-07,13.6,13.4,13.6,13.4,25.48K,1.04%,Bit,Bitcoin,0.02548
2013-01-06,13.4,13.4,13.5,13.4,12.74K,0.00%,Bit,Bitcoin,0.01274
2013-01-05,13.4,13.5,13.6,13.3,21.33K,-0.44%,Bit,Bitcoin,0.02133
2013-01-04,13.5,13.4,13.5,13.3,29.64K,0.75%,Bit,Bitcoin,0.02964
2013-01-03,13.4,13.3,13.5,13.3,18.03K,0.90%,Bit,Bitcoin,0.01803
2013-01-02,13.3,13.3,13.4,13.2,17.97K,0.00%,Bit,Bitcoin,0.01797
2013-01-01,13.3,13.5,13.6,13.2,28.41K,-1.55%,Bit,Bitcoin,0.02841
2012-12-31,13.5,13.4,13.6,13.4,15.05K,0.45%,Bit,Bitcoin,0.015050000000000001
2012-12-30,13.4,13.4,13.6,13.4,11.76K,0.37%,Bit,Bitcoin,0.01176
2012-12-29,13.4,13.4,13.7,13.3,26.15K,0.00%,Bit,Bitcoin,0.02615
2012-12-28,13.4,13.4,13.6,13.3,23.81K,0.00%,Bit,Bitcoin,0.023809999999999998
2012-12-27,13.4,13.5,13.5,13.3,19.82K,-0.37%,Bit,Bitcoin,0.01982
2012-12-26,13.5,13.4,13.5,13.2,15.84K,0.90%,Bit,Bitcoin,0.01584
2012-12-25,13.4,13.4,13.4,13.1,13.17K,0.00%,Bit,Bitcoin,0.01317
2012-12-24,13.4,13.3,13.4,13.2,16.69K,0.53%,Bit,Bitcoin,0.01669
2012-12-23,13.3,13.4,13.5,13.0,23.98K,-0.45%,Bit,Bitcoin,0.02398
2012-12-22,13.4,13.5,13.6,13.3,14.78K,-0.96%,Bit,Bitcoin,0.01478
2012-12-21,13.5,13.5,13.6,13.4,25.33K,0.00%,Bit,Bitcoin,0.02533
2012-12-20,13.5,13.6,13.7,13.3,32.98K,-0.59%,Bit,Bitcoin,0.032979999999999995
2012-12-19,13.6,13.3,13.6,13.2,38.81K,2.26%,Bit,Bitcoin,0.038810000000000004
2012-12-18,13.3,13.3,13.4,13.1,23.22K,0.38%,Bit,Bitcoin,0.023219999999999998
2012-12-17,13.3,13.3,13.5,12.8,63.63K,-0.38%,Bit,Bitcoin,0.06363
2012-12-16,13.3,13.5,13.7,13.1,42.76K,-1.41%,Bit,Bitcoin,0.04276
2012-12-15,13.5,13.6,13.6,13.4,15.19K,-0.81%,Bit,Bitcoin,0.015189999999999999
2012-12-14,13.6,13.7,13.9,13.0,70.14K,-0.73%,Bit,Bitcoin,0.07014
2012-12-13,13.7,13.7,13.8,13.5,24.20K,0.00%,Bit,Bitcoin,0.0242
2012-12-12,13.7,13.6,13.8,13.3,37.68K,1.03%,Bit,Bitcoin,0.03768
2012-12-11,13.6,13.4,13.7,13.3,28.05K,0.97%,Bit,Bitcoin,0.028050000000000002
2012-12-10,13.4,13.4,13.6,13.3,24.67K,0.00%,Bit,Bitcoin,0.02467
2012-12-09,13.4,13.4,13.5,13.0,28.17K,0.00%,Bit,Bitcoin,0.02817
2012-12-08,13.4,13.5,13.6,13.4,13.17K,-0.59%,Bit,Bitcoin,0.01317
2012-12-07,13.5,13.3,13.6,13.0,32.80K,1.50%,Bit,Bitcoin,0.032799999999999996
2012-12-06,13.3,13.4,13.7,12.9,46.56K,-0.60%,Bit,Bitcoin,0.046560000000000004
2012-12-05,13.4,13.4,13.4,13.1,29.80K,0.00%,Bit,Bitcoin,0.0298
2012-12-04,13.4,12.7,13.5,12.6,63.25K,5.76%,Bit,Bitcoin,0.06325
2012-12-03,12.7,12.5,12.7,12.5,26.76K,1.44%,Bit,Bitcoin,0.026760000000000003
2012-12-02,12.5,12.6,12.7,12.4,14.01K,-0.48%,Bit,Bitcoin,0.01401
2012-12-01,12.6,12.6,12.7,12.5,14.70K,0.00%,Bit,Bitcoin,0.0147
2012-11-30,12.6,12.4,12.6,12.4,24.35K,0.96%,Bit,Bitcoin,0.02435
2012-11-29,12.4,12.4,12.6,12.1,26.51K,0.81%,Bit,Bitcoin,0.026510000000000002
2012-11-28,12.4,12.2,12.4,12.1,30.69K,1.23%,Bit,Bitcoin,0.030690000000000002
2012-11-27,12.2,12.3,12.3,11.9,33.20K,-0.41%,Bit,Bitcoin,0.0332
2012-11-26,12.3,12.5,12.6,11.9,35.91K,-1.84%,Bit,Bitcoin,0.03591
2012-11-25,12.5,12.4,12.6,12.3,24.02K,0.56%,Bit,Bitcoin,0.02402
2012-11-24,12.4,12.4,12.5,12.3,19.57K,0.49%,Bit,Bitcoin,0.01957
2012-11-23,12.4,12.4,12.4,12.1,18.97K,-0.56%,Bit,Bitcoin,0.018969999999999997
2012-11-22,12.4,11.8,12.4,11.7,58.30K,5.52%,Bit,Bitcoin,0.0583
2012-11-21,11.8,11.7,11.8,11.6,19.23K,0.00%,Bit,Bitcoin,0.01923
2012-11-20,11.7,11.8,11.8,11.6,27.22K,-0.59%,Bit,Bitcoin,0.027219999999999998
2012-11-19,11.8,11.6,11.8,11.6,25.20K,1.29%,Bit,Bitcoin,0.0252
2012-11-18,11.6,11.8,11.8,11.6,15.51K,-1.19%,Bit,Bitcoin,0.01551
2012-11-17,11.8,11.8,11.8,11.5,19.11K,0.00%,Bit,Bitcoin,0.01911
2012-11-16,11.8,11.2,11.8,11.2,58.25K,4.91%,Bit,Bitcoin,0.05825
2012-11-15,11.2,10.9,11.3,10.9,31.90K,2.28%,Bit,Bitcoin,0.0319
2012-11-14,10.9,10.9,11.1,10.8,24.54K,0.00%,Bit,Bitcoin,0.02454
2012-11-13,10.9,11.0,11.1,10.9,16.76K,-0.54%,Bit,Bitcoin,0.01676
2012-11-12,11.0,10.9,11.2,10.8,39.22K,1.29%,Bit,Bitcoin,0.03922
2012-11-11,10.9,10.9,10.9,10.7,12.63K,0.00%,Bit,Bitcoin,0.01263
2012-11-10,10.9,10.8,11.0,10.8,13.49K,0.65%,Bit,Bitcoin,0.01349
2012-11-09,10.8,10.9,11.0,10.8,14.73K,-1.01%,Bit,Bitcoin,0.01473
2012-11-08,10.9,10.9,11.1,10.8,26.06K,0.00%,Bit,Bitcoin,0.02606
2012-11-07,10.9,10.9,11.2,10.8,31.73K,0.00%,Bit,Bitcoin,0.03173
2012-11-06,10.9,10.8,10.9,10.7,27.00K,1.40%,Bit,Bitcoin,0.027
2012-11-05,10.8,10.8,10.9,10.6,21.78K,-0.46%,Bit,Bitcoin,0.02178
2012-11-04,10.8,10.6,10.9,10.5,16.75K,1.50%,Bit,Bitcoin,0.01675
2012-11-03,10.6,10.5,10.6,10.4,16.73K,1.62%,Bit,Bitcoin,0.016730000000000002
2012-11-02,10.5,10.6,10.8,10.3,24.49K,-0.95%,Bit,Bitcoin,0.024489999999999998
2012-11-01,10.6,11.2,11.3,10.4,50.36K,-5.63%,Bit,Bitcoin,0.05036
2012-10-31,11.2,10.9,11.2,10.7,40.67K,2.85%,Bit,Bitcoin,0.040670000000000005
2012-10-30,10.9,10.6,10.9,10.6,26.02K,2.74%,Bit,Bitcoin,0.026019999999999998
2012-10-29,10.6,10.7,10.9,10.3,37.58K,-0.93%,Bit,Bitcoin,0.037579999999999995
2012-10-28,10.7,10.3,10.9,10.3,22.39K,4.29%,Bit,Bitcoin,0.02239
2012-10-27,10.3,10.2,10.8,9.8,47.87K,0.88%,Bit,Bitcoin,0.047869999999999996
2012-10-26,10.2,10.9,10.9,9.7,99.00K,-6.35%,Bit,Bitcoin,0.099
2012-10-25,10.9,11.6,11.7,10.5,84.71K,-6.78%,Bit,Bitcoin,0.08471
2012-10-24,11.6,11.6,11.8,11.6,21.77K,0.00%,Bit,Bitcoin,0.02177
2012-10-23,11.6,11.7,12.0,11.4,54.34K,-0.51%,Bit,Bitcoin,0.054340000000000006
2012-10-22,11.7,11.6,11.8,11.5,37.62K,0.69%,Bit,Bitcoin,0.03762
2012-10-21,11.6,11.7,11.8,11.6,9.38K,-0.94%,Bit,Bitcoin,0.009380000000000001
2012-10-20,11.7,11.7,11.9,11.6,22.11K,0.00%,Bit,Bitcoin,0.022109999999999998
2012-10-19,11.7,11.9,12.0,11.6,23.18K,-1.68%,Bit,Bitcoin,0.02318
2012-10-18,11.9,11.8,12.0,11.8,21.88K,1.10%,Bit,Bitcoin,0.02188
2012-10-17,11.8,11.9,12.0,11.7,23.55K,0.00%,Bit,Bitcoin,0.02355
2012-10-16,11.9,11.8,12.0,11.5,41.19K,0.00%,Bit,Bitcoin,0.04119
2012-10-15,11.8,11.7,12.0,11.4,27.10K,0.85%,Bit,Bitcoin,0.027100000000000003
2012-10-14,11.7,11.9,12.0,11.5,22.89K,-1.01%,Bit,Bitcoin,0.02289
2012-10-13,11.9,12.0,12.1,11.9,11.86K,-1.17%,Bit,Bitcoin,0.011859999999999999
2012-10-12,12.0,12.0,12.1,11.9,21.54K,0.00%,Bit,Bitcoin,0.02154
2012-10-11,12.0,12.1,12.1,11.9,19.83K,-0.74%,Bit,Bitcoin,0.019829999999999997
2012-10-10,12.1,11.9,12.2,11.8,27.72K,1.85%,Bit,Bitcoin,0.027719999999999998
2012-10-09,11.9,11.8,12.4,11.6,46.77K,1.02%,Bit,Bitcoin,0.046770000000000006
2012-10-08,11.8,11.8,11.9,10.6,97.94K,0.00%,Bit,Bitcoin,0.09794
2012-10-07,11.8,12.5,12.6,11.7,63.51K,-5.68%,Bit,Bitcoin,0.06351
2012-10-06,12.5,12.7,12.9,12.4,24.67K,-1.42%,Bit,Bitcoin,0.02467
2012-10-05,12.7,12.9,13.0,12.5,31.26K,-1.25%,Bit,Bitcoin,0.03126
2012-10-04,12.9,12.9,13.1,12.6,37.95K,0.00%,Bit,Bitcoin,0.037950000000000005
2012-10-03,12.9,12.8,13.0,12.7,32.96K,0.39%,Bit,Bitcoin,0.03296
2012-10-02,12.8,12.4,12.9,12.3,50.83K,3.55%,Bit,Bitcoin,0.05083
2012-10-01,12.4,12.4,12.5,12.3,24.83K,0.00%,Bit,Bitcoin,0.024829999999999998
2012-09-30,12.4,12.4,12.4,12.3,7.79K,0.00%,Bit,Bitcoin,0.00779
2012-09-29,12.4,12.4,12.5,12.2,17.06K,0.00%,Bit,Bitcoin,0.01706
2012-09-28,12.4,12.3,12.4,12.1,26.68K,0.65%,Bit,Bitcoin,0.02668
2012-09-27,12.3,12.3,12.4,12.2,19.33K,0.00%,Bit,Bitcoin,0.01933
2012-09-26,12.3,12.2,12.5,12.0,23.50K,0.57%,Bit,Bitcoin,0.0235
2012-09-25,12.2,12.1,12.2,12.0,21.23K,0.83%,Bit,Bitcoin,0.02123
2012-09-24,12.1,12.2,12.3,11.9,27.29K,-0.74%,Bit,Bitcoin,0.02729
2012-09-23,12.2,12.2,12.3,11.6,39.92K,-0.41%,Bit,Bitcoin,0.039920000000000004
2012-09-22,12.2,12.4,12.4,12.1,14.99K,-1.05%,Bit,Bitcoin,0.01499
2012-09-21,12.4,12.3,12.5,12.0,35.84K,0.73%,Bit,Bitcoin,0.035840000000000004
2012-09-20,12.3,12.6,12.7,12.3,32.57K,-2.31%,Bit,Bitcoin,0.03257
2012-09-19,12.6,12.3,12.7,12.1,41.88K,2.61%,Bit,Bitcoin,0.04188
2012-09-18,12.3,11.9,12.4,11.8,40.95K,3.03%,Bit,Bitcoin,0.04095
2012-09-17,11.9,11.9,12.0,11.8,26.61K,0.00%,Bit,Bitcoin,0.026609999999999998
2012-09-16,11.9,11.8,12.0,11.7,30.30K,1.02%,Bit,Bitcoin,0.0303
2012-09-15,11.8,11.7,11.8,11.6,16.27K,0.69%,Bit,Bitcoin,0.01627
2012-09-14,11.7,11.4,11.8,11.3,43.26K,2.37%,Bit,Bitcoin,0.04326
2012-09-13,11.4,11.4,11.4,11.2,20.57K,0.00%,Bit,Bitcoin,0.02057
2012-09-12,11.4,11.3,11.4,10.8,58.63K,0.00%,Bit,Bitcoin,0.05863
2012-09-11,11.3,11.2,11.4,10.9,64.95K,1.43%,Bit,Bitcoin,0.06495000000000001
2012-09-10,11.2,11.0,11.2,10.9,42.29K,1.36%,Bit,Bitcoin,0.04229
2012-09-09,11.0,11.0,11.1,10.9,14.03K,0.00%,Bit,Bitcoin,0.014029999999999999
2012-09-08,11.0,11.0,11.1,10.8,24.25K,0.00%,Bit,Bitcoin,0.02425
2012-09-07,11.0,11.2,11.2,10.9,35.54K,-1.61%,Bit,Bitcoin,0.03554
2012-09-06,11.2,11.0,11.3,10.6,67.05K,1.64%,Bit,Bitcoin,0.06705
2012-09-05,11.0,10.4,11.2,10.3,60.77K,5.97%,Bit,Bitcoin,0.060770000000000005
2012-09-04,10.4,10.5,10.5,10.1,34.88K,-1.42%,Bit,Bitcoin,0.03488
2012-09-03,10.5,10.2,10.6,10.1,22.93K,3.24%,Bit,Bitcoin,0.02293
2012-09-02,10.2,10.0,10.4,9.7,25.06K,2.31%,Bit,Bitcoin,0.02506
2012-09-01,10.0,10.2,10.3,9.8,23.38K,-1.87%,Bit,Bitcoin,0.023379999999999998
2012-08-31,10.2,10.8,10.8,9.7,67.79K,-5.75%,Bit,Bitcoin,0.06779
2012-08-30,10.8,10.9,10.9,10.6,30.87K,-1.28%,Bit,Bitcoin,0.03087
2012-08-29,10.9,10.9,11.1,10.6,53.65K,0.00%,Bit,Bitcoin,0.053649999999999996
2012-08-28,10.9,10.9,11.2,10.5,54.88K,0.00%,Bit,Bitcoin,0.054880000000000005
2012-08-27,10.9,10.6,12.1,10.5,175.12K,3.20%,Bit,Bitcoin,0.17512
2012-08-26,10.6,10.5,10.6,10.4,26.33K,0.86%,Bit,Bitcoin,0.02633
2012-08-25,10.5,10.6,10.6,10.2,40.23K,-0.75%,Bit,Bitcoin,0.040229999999999995
2012-08-24,10.6,10.1,10.6,9.9,92.08K,4.95%,Bit,Bitcoin,0.09208
2012-08-23,10.1,9.8,10.3,9.7,56.02K,2.96%,Bit,Bitcoin,0.05602
2012-08-22,9.8,9.9,10.1,9.6,67.51K,-1.11%,Bit,Bitcoin,0.06751
2012-08-21,9.9,10.1,10.3,9.7,72.08K,-1.78%,Bit,Bitcoin,0.07208
2012-08-20,10.1,8.0,10.5,7.8,192.50K,26.25%,Bit,Bitcoin,0.1925
2012-08-19,8.0,11.6,11.6,7.6,238.86K,-31.09%,Bit,Bitcoin,0.23886000000000002
2012-08-18,11.6,11.6,12.9,11.0,88.05K,0.00%,Bit,Bitcoin,0.08805
2012-08-17,11.6,13.5,15.4,10.6,221.03K,-14.22%,Bit,Bitcoin,0.22103
2012-08-16,13.5,13.3,13.8,12.5,96.60K,1.89%,Bit,Bitcoin,0.09659999999999999
2012-08-15,13.3,12.2,13.3,12.2,57.56K,8.70%,Bit,Bitcoin,0.05756
2012-08-14,12.2,12.0,12.3,11.9,44.02K,1.25%,Bit,Bitcoin,0.044020000000000004
2012-08-13,12.0,11.6,12.1,11.5,54.04K,3.61%,Bit,Bitcoin,0.05404
2012-08-12,11.6,11.5,11.8,11.4,30.34K,0.96%,Bit,Bitcoin,0.03034
2012-08-11,11.5,11.4,11.6,11.4,21.79K,1.05%,Bit,Bitcoin,0.02179
2012-08-10,11.4,11.1,11.6,11.0,63.60K,2.98%,Bit,Bitcoin,0.0636
2012-08-09,11.1,11.1,12.0,10.8,101.88K,0.00%,Bit,Bitcoin,0.10188
2012-08-08,11.1,11.1,11.1,10.9,31.32K,0.00%,Bit,Bitcoin,0.03132
2012-08-07,11.1,10.9,11.1,10.6,41.65K,2.21%,Bit,Bitcoin,0.04165
2012-08-06,10.9,10.9,11.2,10.6,51.64K,0.00%,Bit,Bitcoin,0.05164
2012-08-05,10.9,11.0,11.3,10.1,67.28K,-1.00%,Bit,Bitcoin,0.06728
2012-08-04,11.0,11.0,11.3,10.5,52.32K,0.00%,Bit,Bitcoin,0.05232
2012-08-03,11.0,10.5,11.1,10.3,61.64K,4.18%,Bit,Bitcoin,0.06164
2012-08-02,10.5,9.6,11.0,9.4,126.69K,10.26%,Bit,Bitcoin,0.12669
2012-08-01,9.6,9.4,9.6,9.1,68.70K,2.14%,Bit,Bitcoin,0.0687
2012-07-31,9.4,9.1,9.4,9.1,70.17K,2.75%,Bit,Bitcoin,0.07017
2012-07-30,9.1,8.7,9.1,8.7,51.26K,4.48%,Bit,Bitcoin,0.05126
2012-07-29,8.7,8.9,8.9,8.7,11.46K,-2.02%,Bit,Bitcoin,0.011460000000000001
2012-07-28,8.9,8.9,8.9,8.7,16.17K,0.00%,Bit,Bitcoin,0.01617
2012-07-27,8.9,8.9,8.9,8.8,26.67K,0.00%,Bit,Bitcoin,0.026670000000000003
2012-07-26,8.9,8.8,8.9,8.6,32.38K,1.14%,Bit,Bitcoin,0.032380000000000006
2012-07-25,8.8,8.6,8.9,8.4,64.72K,2.33%,Bit,Bitcoin,0.06472
2012-07-24,8.6,8.4,8.9,8.3,40.95K,1.78%,Bit,Bitcoin,0.04095
2012-07-23,8.4,8.4,9.2,7.8,146.40K,0.00%,Bit,Bitcoin,0.1464
2012-07-22,8.4,8.9,9.0,8.3,30.07K,-4.97%,Bit,Bitcoin,0.03007
2012-07-21,8.9,8.5,9.7,8.0,139.91K,3.87%,Bit,Bitcoin,0.13991
2012-07-20,8.5,8.9,8.9,7.6,154.66K,-3.95%,Bit,Bitcoin,0.15466
2012-07-19,8.9,9.1,9.2,8.8,48.25K,-2.63%,Bit,Bitcoin,0.04825
2012-07-18,9.1,8.8,9.4,8.5,105.95K,3.52%,Bit,Bitcoin,0.10595
2012-07-17,8.8,8.5,9.5,7.3,210.80K,3.53%,Bit,Bitcoin,0.21080000000000002
2012-07-16,8.5,7.6,8.6,7.6,103.40K,11.55%,Bit,Bitcoin,0.1034
2012-07-15,7.6,7.5,7.7,7.4,26.98K,1.06%,Bit,Bitcoin,0.02698
2012-07-14,7.5,7.7,7.7,7.5,16.01K,-1.69%,Bit,Bitcoin,0.01601
2012-07-13,7.7,7.8,7.8,7.4,65.47K,-1.16%,Bit,Bitcoin,0.06547
2012-07-12,7.8,7.2,7.9,7.1,64.62K,8.53%,Bit,Bitcoin,0.06462000000000001
2012-07-11,7.2,7.2,7.3,7.0,41.89K,0.00%,Bit,Bitcoin,0.041890000000000004
2012-07-10,7.2,7.0,7.3,7.0,70.07K,2.56%,Bit,Bitcoin,0.07007
2012-07-09,7.0,6.8,7.1,6.7,61.64K,3.24%,Bit,Bitcoin,0.06164
2012-07-08,6.8,6.8,6.9,6.7,18.22K,0.00%,Bit,Bitcoin,0.01822
2012-07-07,6.8,6.7,6.9,6.6,37.99K,1.65%,Bit,Bitcoin,0.03799
2012-07-06,6.7,6.7,6.7,6.6,43.19K,0.00%,Bit,Bitcoin,0.04319
2012-07-05,6.7,6.5,6.8,6.5,45.35K,2.46%,Bit,Bitcoin,0.04535
2012-07-04,6.5,6.4,6.6,6.4,33.48K,0.93%,Bit,Bitcoin,0.033479999999999996
2012-07-03,6.4,6.8,6.8,6.4,71.07K,-4.59%,Bit,Bitcoin,0.07107
2012-07-02,6.8,6.6,6.8,6.6,32.36K,1.96%,Bit,Bitcoin,0.03236
2012-07-01,6.6,6.7,6.7,6.5,20.58K,-0.90%,Bit,Bitcoin,0.020579999999999998
2012-06-30,6.7,6.7,6.7,6.6,20.59K,0.00%,Bit,Bitcoin,0.02059
2012-06-29,6.7,6.6,6.7,6.5,26.30K,0.00%,Bit,Bitcoin,0.0263
2012-06-28,6.6,6.7,6.7,6.5,42.82K,0.00%,Bit,Bitcoin,0.04282
2012-06-27,6.7,6.4,6.7,6.4,41.98K,3.58%,Bit,Bitcoin,0.041979999999999996
2012-06-26,6.4,6.3,6.5,6.3,48.74K,1.90%,Bit,Bitcoin,0.04874
2012-06-25,6.3,6.3,6.4,6.2,62.64K,0.00%,Bit,Bitcoin,0.06264
2012-06-24,6.3,6.4,6.5,6.3,33.95K,-1.24%,Bit,Bitcoin,0.03395
2012-06-23,6.4,6.6,6.7,6.4,20.12K,-1.83%,Bit,Bitcoin,0.020120000000000002
2012-06-22,6.6,6.7,6.8,6.4,56.82K,-1.95%,Bit,Bitcoin,0.05682
2012-06-21,6.7,6.7,6.8,6.6,51.94K,0.00%,Bit,Bitcoin,0.05194
2012-06-20,6.7,6.5,6.7,6.4,64.07K,2.62%,Bit,Bitcoin,0.06406999999999999
2012-06-19,6.5,6.3,6.5,6.3,43.88K,3.01%,Bit,Bitcoin,0.04388
2012-06-18,6.3,6.2,6.4,6.0,46.83K,2.44%,Bit,Bitcoin,0.04683
2012-06-17,6.2,6.4,6.5,6.1,48.80K,-3.75%,Bit,Bitcoin,0.048799999999999996
